Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.88991539434017,4.01187284565301,4.4323919955115,4.6709323583181,4.99776486365668,5.52592463058494,5.76099982879644,5.36732640053673,5.2917903066271,..,..,..
Nepal,NPL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,86.95,84.7,86.05,84.06,85.04,79.2,76.41,74.27,77.39,..,..,..
Nepal,NPL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,33186.84,34237.6,34867.57,36312.3,36262.39,39782.14,42467.15,45625.92,44215.16,..,..,..
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.190681578451192,0.219452897902995,0.222332150237633,0.259710599034175,0.260272198896608,0.373699095221575,0.442930536550099,0.53288502721745,0.466425105894405,..,..,..
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.69,4.9,4.94,5.53,5.72,5.59,6.36,7.39,8.54,..,..,..
Netherlands,NLD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,187340,185724.2,185392.7,178191,186454.6,187343.2,183346.6,177262.1,172231.2,..,..,..
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.51101037472188,9.39861278109733,9.34814101422768,8.88190506639546,9.29228544899525,9.30901215326975,9.09200331370143,8.78402987437516,8.43713249228562,..,..,..
New Caledonia,NCL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.93,6.17,6.56,4.29,5.09,3.7,5.08,4.77,5.4,..,..,..
New Caledonia,NCL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,32.65,31.02,30.36,31.09,31.24,31.83,30.22,30.73,29.65,..,..,..
New Zealand,NZL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,79623.47,82177.12,81802.3,82331.94,82189.19,80810.45,82437.77,81805.64,83201,..,..,..
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.909375,7.28372768312879,7.17802390761126,7.07864496844902,7.00334099882848,6.61540909187332,6.84049360146252,6.60233440803167,6.83015343830334,..,..,..
Nicaragua,NIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,53.3,53.27,54.28,53.02,50,49.54,48.91,51.44,50.71,..,..,..
Nicaragua,NIC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,15764.91,16151.18,16353.76,17275.19,18248.55,18422.49,18266.89,18272.4,18798.7,..,..,..
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.802045854702516,0.777036208792913,0.73100554811199,0.766443602468546,0.836884652743357,0.841994385869357,0.844899770574391,0.778122139005114,0.785738252717168,..,..,..
Niger,NER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.23,72.71,78.7,78.08,78.88,80.25,82.01,82,80.83,..,..,..
Niger,NER,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,29129.67,31172.06,32944.65,34639.85,35847.25,37541.05,38973.42,40817.2,42717.13,..,..,..
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0812955444598172,0.105538434101444,0.105461266992327,0.110785435112735,0.104965569568232,0.100783190004772,0.0880286533367817,0.0865148151721097,0.0916654854525537,..,..,..
Nigeria,NGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,84.63,84.57,82.19,80.64,82.15,82.02,82.32,82.28,81.4,..,..,..
Nigeria,NGA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,258100.4,261674.7,275375.8,285158.7,279343.8,289538.3,293788.1,299624.6,308179.8,..,..,..
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.57413181358853,0.560552565427071,0.618873687250532,0.640164064675213,0.585680807851115,0.587458010858299,0.560724005392011,0.553891408840561,0.567021903283868,..,..,..
North Macedonia,MKD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.62,18.27,21.16,21.19,23.91,21.37,19,20.87,16.32,..,..,..
North Macedonia,MKD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,12492.31,11955.47,11074.15,10672.67,10416.57,10362.16,10878.03,10362.86,11249.51,..,..,..
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.62279315572841,4.39005668971647,3.94582060743244,3.72406674628084,3.57733889923129,3.52045124463809,3.75410580467023,3.51716607657099,3.99798911153978,..,..,..
Northern Mariana Islands,MNP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0,0,0,0,0,0,0,0,..,..,..
Northern Mariana Islands,MNP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,56.71,58,57.42,56.9,58.12,59.39,61.09,60.75,62.37,..,..,..
Norway,NOR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,49520.35,48314.18,49219.5,48874.05,49270.52,48736.77,47717.02,47508,45902.35,..,..,..
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.9953354351871,7.66951083505212,7.77687635480035,7.6137110412767,7.61186962126829,7.40555149384308,7.14739979473061,7.07718269641312,6.72159668026454,..,..,..
Oman,OMN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0,0,0,0,0,0,0,0,..,..,..
Oman,OMN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,71301.71,79515.02,83465.08,87035.95,91480.44,94725.31,94392.41,99521.36,100259.4,..,..,..
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.7201975758294,17.1254552648944,16.5102392655397,16.5580142205545,16.7305218599467,16.3995343411997,15.8362642216152,16.431432354949,16.517625915536,..,..,..
Pakistan,PAK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,46.76,47.2,48.13,47.22,45.88,43.69,42.09,43.3,43.36,..,..,..
Pakistan,PAK,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,331212.5,335273.7,346877.4,360111.9,374507.6,399112.3,425916.7,421617.4,432496.1,..,..,..
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.713484624768869,0.7112014423756,0.711334538977335,0.740619420271711,0.777991402331917,0.848207168777178,0.918888145930356,0.85246593183856,0.853455151001409,..,..,..
Palau,PLW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0,0,0.02,0.04,0.05,0.05,0.3,0.29,..,..,..
Palau,PLW,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,233.604,244.345,245.885,244.925,232.265,277.65,286.835,283.919,287.004,..,..,..
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.6008771929825,12.3314387607266,12.4571749508565,12.3510901326141,11.5825559177251,13.9874270318815,14.3577955934294,14.0450067174205,14.0488948425988,..,..,..
Panama,PAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.73,21.25,20.71,19.78,21.9,22.1,23.6,24.44,18.91,..,..,..
Panama,PAN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,16558.28,17258.08,17236.44,17672.03,17649.45,17862.21,17337.42,17498.35,20878.79,..,..,..
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.7094018067197,2.78614766667856,2.68275540120307,2.76643678385556,2.70377364832166,2.67456565969656,2.47276470112886,2.4148341458086,3.15277002040386,..,..,..
Papua New Guinea,PNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,54.73,55.45,58.27,56.82,55.15,54.56,54.45,52.96,53.09,..,..,..
Papua New Guinea,PNG,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,15883.51,16590.81,17831.5,19513.49,21195.05,22153.11,22247.22,22506.92,22413.8,..,..,..
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.660553321487857,0.60932817295611,0.635451979576568,0.695545082892523,0.749950415644745,0.861248954818141,0.834873320258621,0.810270775917447,0.794551859966051,..,..,..
Paraguay,PRY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,62.46,63.43,62.55,62.54,60.51,62.49,60.12,59.24,60.09,..,..,..
Paraguay,PRY,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,41156.41,42493.93,43946.99,46011,46439.22,47404.4,49895.17,48492.87,49553.18,..,..,..
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.892890907998869,0.874070327427751,0.882701828211158,0.924028534552806,1.03068169862171,1.14608923637402,1.26846381441683,1.31487951567885,1.2578357268409,..,..,..
Peru,PER,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,30.63,30.8,28.35,28.56,27.43,27.2,27.59,27.89,27.12,..,..,..
Peru,PER,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,89531.54,89723.34,91678.09,95438.96,97148.98,100068.8,97635.48,97894.53,100729.5,..,..,..
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.64285088389296,1.61752486731833,1.65625741020558,1.75159734559761,1.77630709019508,1.82638369674612,1.71724301281113,1.69513398731534,1.72875979581452,..,..,..
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,33.69,34.06,33.05,32.33,30.75,28.45,27.68,27.51,26.73,..,..,..
Philippines,PHL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,159809.2,164874.2,175790.8,183374.2,192298,204847.2,221060.9,226935.6,234283.3,..,..,..
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.857660265071343,0.879129481352563,0.957914719188817,1.00490794980017,1.07739424785841,1.16291194913394,1.25072395386178,1.27631468757757,1.3174265336933,..,..,..
Poland,POL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.44,10.91,11.41,11.58,11.87,11.34,11.12,11.27,12.18,..,..,..
Poland,POL,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,371394.8,364421.8,358621.6,345447.2,348609.6,359421.6,372363.7,370610.1,353140.2,..,..,..
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.15993272251677,7.96968428583604,7.84182079398329,7.5168891922455,7.6100211833642,7.89575225360953,8.23871846048748,8.21361825950138,7.77369965738609,..,..,..
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,27.22,25.52,30.17,30.46,27.21,29,24.42,27.47,28.19,..,..,..
Portugal,PRT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,67192.35,65486.06,63796.16,63411,67505.09,66450.68,71032.87,66431.83,61380.97,..,..,..
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.72343041384562,4.58592633423758,4.45193522799156,4.41600098143824,4.81285327506769,4.72205962508954,5.17761618593633,4.81383283374605,4.33963238155587,..,..,..
Puerto Rico,PRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.66,0.53,1.38,1.65,1.86,1.89,2.26,1.36,2.42,..,..,..
Puerto Rico,PRI,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.15,0.04,0.04,0.05,0.05,0.06,0.07,0.05,0.04,..,..,..
Qatar,QAT,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,88219.51,96607.17,98527.89,103591.8,106790.7,109368.6,110057.6,109179.4,114756.4,..,..,..
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,37.7973595629239,39.3978464154151,37.4214505421515,36.8776205539487,35.1102658730964,33.4929634559022,32.2817511168966,31.2342865156437,32.7608483080326,..,..,..
Romania,ROU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.09,21.53,23.07,24.31,23.67,24.4,23.35,23.03,23.54,..,..,..
Romania,ROU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,110823.6,108526.3,99247.36,98571.78,100853.7,99339.21,102120.3,102786.8,101236.3,..,..,..
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.17246721285112,4.08050938190107,3.60762647824904,3.5934590116349,3.69998591010242,3.63350065248837,3.78844145723699,3.861241441781,3.81734687725071,..,..,..
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.23,3.24,3.61,3.3,3.2,3.36,3.25,3.18,3.22,..,..,..
Russian Federation,RUS,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,2375293,2354331,2317628,2302335,2287294,2285747,2324573,2419471,2476835,..,..,..
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.8849622863335,11.7020730498064,11.3770133644008,11.2082097923367,11.0520096654424,10.8874317779273,11.0352040539821,11.4965781711923,11.7972031697435,..,..,..
Rwanda,RWA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,89.64,88.78,88.47,87.95,86.31,86.23,85.98,84.5,77.86,..,..,..
Rwanda,RWA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,4098.004,4225.991,4366.232,4397.187,5048.966,5053.258,5127.968,5256.935,5343.408,..,..,..
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0641482804276325,0.0690100507973278,0.0732942389889518,0.0759228324069832,0.0845654442311443,0.0975274369517335,0.0974837246947938,0.102732981545839,0.103842079658883,..,..,..
Samoa,WSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,40.26,40.26,42.61,41.24,37.47,36.82,35.79,36.63,34.21,..,..,..
Samoa,WSM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,526.41,532.308,538.752,562.705,606.113,672.761,679.308,676.098,684.459,..,..,..
Samoa,WSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.993628756665359,0.99634572288062,0.986800974297161,1.0373865590785,1.17010772654258,1.43862141439303,1.4776284737273,1.40438052274429,1.39402090559449,..,..,..
San Marino,SMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,43.12,38.89,39.36,39.63,40.23,39.2,38.42,37.85,37.09,..,..,..
Sao Tome and Principe,STP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,126.194,146.614,151.451,150.785,155.868,162.251,170.087,173.478,182.262,..,..,..
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.5401947926297,0.628672521640235,0.630686891312314,0.608616839749465,0.619021101410075,0.632843348058955,0.649406833432675,0.653437050495874,0.67754276580972,..,..,..
Saudi Arabia,SAU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.03,..,..,..
Saudi Arabia,SAU,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,601745,638875,654853.7,698286.5,731886,739816.3,729310.8,715225.3,723147.9,..,..,..
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.381461509747,15.9780482112787,15.9839508288065,16.8252672544519,17.2578266622795,16.7951390146177,15.940948591942,14.8853395467999,14.619510641057,..,..,..
Senegal,SEN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,47.97,49.6,42.69,42.53,39.11,36.72,37.93,36.15,37.2,..,..,..
Senegal,SEN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,23086,22607.01,23800.35,24380.44,25304.4,27407.24,27575.16,27965.68,29234.74,..,..,..
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.588029711367301,0.563383773056991,0.589383332771876,0.613587044752342,0.64679457579979,0.686906342711816,0.646584895307648,0.65339707602786,0.663505112656688,..,..,..
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.44,19.47,20.03,23.25,21.24,20.91,20,21.05,21.53,..,..,..
Serbia,SRB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,67306.47,62462.24,63190.12,55176.58,61496.65,62958.96,63350.92,61589.72,61929.85,..,..,..
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.08176650609841,6.36056538914641,6.48682910923473,5.46361191578352,6.39700492559739,6.60513929514692,6.74266592487699,6.60603121700729,6.61548529315423,..,..,..
Seychelles,SYC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.85,0.78,1.48,1.37,1.36,1.22,1.25,1.24,1.47,..,..,..
Seychelles,SYC,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,526.596,549.397,543.94,601.344,651.791,722.086,732.41,739.452,776.389,..,..,..
Seychelles,SYC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.67057787536739,4.8288280126383,4.61928426108128,5.11170218588207,5.47747246277524,6.08489918353983,6.05365024049748,6.00545668754263,6.26786171574904,..,..,..
Sierra Leone,SLE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81,79.06,75.67,73.88,75,73.6,74.61,75.95,75.44,..,..,..
Sierra Leone,SLE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,5423.558,6527.587,6486.068,6966.793,6778.97,6888.582,6727.906,6340.321,6075.532,..,..,..
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.111200421633042,0.126712672313104,0.14916310581449,0.160572762736588,0.124105013238278,0.124434324230879,0.122369527317581,0.108786341564435,0.111708613630116,..,..,..
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.48,0.51,0.56,0.59,0.65,0.68,0.67,0.73,0.84,..,..,..
Singapore,SGP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,59013.69,58608.78,59504.91,60657.52,62379.85,63779.99,67559.99,66524.37,67231.75,..,..,..
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.63611004366003,8.22453047443198,8.13316955483092,8.11713717182074,8.20810904856042,8.22159323865052,8.75607354123202,8.40569665644914,8.30683384386162,..,..,..
Sint Maarten (Dutch part),SXM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,..,..,..
Sint Maarten (Dutch part),SXM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.36,10.47,10.68,12.24,13.41,13.09,12.43,12.43,17.64,..,..,..
Slovak Republic,SVK,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,41561.61,39202.97,39862.56,37213.68,37645.32,38501.22,40430.69,39877.9,38063.21,..,..,..
Slovak Republic,SVK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.3198357137988,5.98180812522572,6.08128765083193,5.6172857847039,5.67013797150744,5.80038145406992,6.17348184449569,6.05924133766593,5.69773788641927,..,..,..
Slovenia,SVN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.14,20.22,22.48,22.91,21.38,20.96,19.71,20.61,20.86,..,..,..
Slovenia,SVN,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,18747.67,18135.59,17509.36,16006.46,16104.64,16919.22,17100.32,16970.62,16463.32,..,..,..
Slovenia,SVN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.64831991535641,7.35169230963674,7.06234559720537,6.35927603565505,6.36758061788265,6.73255071809677,6.83497000563302,6.78573736169737,6.51211342736133,..,..,..
Solomon Islands,SLB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,43.61,43.82,41.83,45.89,48.64,48.7,48.98,48.64,48.39,..,..,..
Solomon Islands,SLB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,764.359,781.385,834.012,804.289,788.267,861.255,886.48,915.951,944.941,..,..,..
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.639672325954768,0.624204113336022,0.670026529753677,0.575852688847039,0.509091502627885,0.568856650671388,0.551089594396816,0.54061515451673,0.529635122142007,..,..,..
Somalia,SOM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,93.65,93.9,94.4,94.64,94.5,94.78,94.9,94.93,95.03,..,..,..
Somalia,SOM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,25151.81,25446.31,25570.43,25705.55,25765.21,25660.5,25491.78,25449.33,25154.7,..,..,..
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.0518055532704578,0.0506176445858412,0.0509240041906293,0.0489134048651181,0.0472758241737484,0.046058003699333,0.0443077373513217,0.0427743805858299,0.0434069819101074,..,..,..
South Africa,ZAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.36,10.6,9.77,9.85,10.28,10.53,10.45,10.19,10.5,..,..,..
South Africa,ZAF,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,518340.2,538549.1,548353.4,560857,536121,536193.1,550699.3,549653.6,555431.7,..,..,..
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.80385110974562,8.03052845973395,8.11014801753794,8.18437556704969,7.60256940913841,7.53498875284608,7.69142833797916,7.574955787563,7.56863986304694,..,..,..
South Sudan,SSD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,30.56,30.13,29.85,26.7,28.79,28.63,28.65,26.65,..,..,..
South Sudan,SSD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,66419.69,52163.45,52769.77,54851.44,55739.45,56622.66,54442.61,57315.36,50910.61,..,..,..
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.125081103772802,0.132559567705925,0.130838820817266,0.13608858921258,0.175928836633719,0.156351308793835,0.142200024657011,0.148864937319444,0.163031628308179,..,..,..
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.79,15.83,16.99,17.41,16.33,17.21,15.71,17.42,17.27,..,..,..
Spain,ESP,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,348735.1,342354.2,315993.3,314694.3,325275.6,315702.7,332224.7,324881,306947,..,..,..
Spain,ESP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.87036730037208,5.75685295732767,5.20818030098427,5.18408407138229,5.5180111320028,5.31436559911653,5.65426492377563,5.49263112071575,5.09130433611131,..,..,..
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,59.25,60.7,59.88,57.31,52.89,50.92,49.33,51.4,49.91,..,..,..
Sri Lanka,LKA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,27567.03,29123.5,26585.07,29383.98,33281.87,33865.4,34469.48,33694.73,35985.18,..,..,..
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.756109666124404,0.824822521419829,0.703337381588535,0.847020887477139,0.97103481163567,1.03412724614441,1.08940496176087,1.00098292570374,1.09078567169656,..,..,..
St. Kitts and Nevis,KNA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.92,1.31,1.38,1.63,1.63,1.68,1.6,1.6,1.58,..,..,..
St. Kitts and Nevis,KNA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,379.913,434.077,322.299,323.615,334.567,342.626,342.619,346.522,350.733,..,..,..
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.85527836741556,7.11756448132085,4.7627022840036,4.78562012178535,4.98012136430216,5.12681007784381,5.09574134142513,5.14645840748728,5.21462105969148,..,..,..
St. Lucia,LCA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.93,12.39,12.1,11.72,11.52,11.17,10.22,10.22,9.75,..,..,..
St. Lucia,LCA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,888.961,1056.716,817.042,825.06,826.988,835.89,866.467,869.21,881.65,..,..,..
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.43373319004328,4.34255215914605,2.91473634597478,2.89810301823757,2.85839554044744,2.87053675182668,3.00344880138629,2.9749055585537,2.99972561777997,..,..,..
St. Martin (French part),MAF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..,..,..,..,..,..,..,..,..,..,..,..
